376.6423712	13.25672346
396.1370262	12.62010859
415.6316812	11.82025453
433.9795918	10.87073092
452.6141885	9.396698691
472.1088435	8.000870754
490.7434402	7.276472453
509.664723	6.57986807
527.5539359	5.165129713
545.787172	4.698803532
572.5923226	3.818475126
592.3736638	3.374797405
608.4854227	2.785809421
627.9705215	2.599158403
664.4752187	2.592084147
684.1336943	2.45129601
702.3177843	2.495298384
721.9557823	2.407858017
738.9694999	2.21304286
764.6720117	1.95100799
792.3975756	1.753630593
813.4916373	1.608531138
839.8124393	1.308693201
864.7254616	1.042646897
881.2099125	0.88490683
899.7625989	0.722720302
933.3294461	0.609307609
951.7346939	0.60430451
978.8596098	0.538713904
1003.461058	0.441880451
1016.116202	0.376341385
1032.436832	0.315446881
1051.931487	0.258937198
1063.886297	0.207029268
1082.595874	0.171677091
